YEAR,OPID,Weekday usage,Weekend usage
2022,17750003,60,180
2022,17750004,30,60
2022,17770001,120,300
2022,17770002,120,240
2022,17770003,120,300
2022,17770004,60,60
2022,17800001,60,60
2022,17800002,120,120
2022,17800003,60,60
2022,17860001,40,60
2022,17860002,30,60
2022,17860003,30,30
2022,17860004,20,30
2022,17880001,,
2022,17880002,,
2022,17900001,12,22
2022,17900002,13,13
2022,17900004,20,20
2022,17900005,10,10
2022,17900006,,
2022,17900101,40,50
2022,17900102,15,15
2022,17950002,10,10
2022,17960002,,
2022,17990001,,
2022,1800001,210,210
2022,1800002,240,240
2022,1800003,180,180
2022,1800004,360,600
2022,1800005,180,300
2022,180001,90,180
2022,18020002,,
2022,18030001,30,45
2022,18030002,10,10
2022,18030003,10,10
2022,18030004,10,10
2022,18040001,10,10
2022,18040002,30,30
2022,18040003,40,40
2022,18040004,30,30
2022,18060002,,
2022,18070001,30,30
2022,18070002,10,20
2022,18070003,20,30
2022,18080001,90,120
2022,18080002,80,150
2022,18080003,90,120
2022,18080004,110,180
2022,18080005,240,240
2022,18090001,,
2022,18090002,,
2022,18090003,60,120
2022,18100001,40,40
2022,18100002,40,80
2022,18100003,30,30
2022,18100004,15,20
2022,18110001,20,15
2022,18110002,10,20
2022,18110003,30,45
2022,18130002,30,30
2022,18160002,15,30
2022,18170002,10,10
2022,18180001,60,60
2022,18180002,60,60
2022,18200001,20,20
2022,18200002,20,20
2022,18200003,30,30
2022,18210001,,
2022,18210002,30,30
2022,18230001,60,60
2022,18240002,20,40
2022,18250001,20,40
2022,18250002,30,45
2022,18260002,30,70
2022,18280001,,
2022,18280002,30,40
2022,18290001,20,40
2022,18290002,30,40
2022,18300002,10,10
2022,18310001,,
2022,18320001,20,30
2022,18330001,60,120
2022,18330002,30,60
2022,18340001,60,120
2022,18340002,30,100
2022,18340003,40,300
2022,18360001,60,60
2022,18360002,60,120
2022,18360003,120,180
2022,18360004,120,180
2022,18360005,60,60
2022,18380001,40,60
2022,18380002,40,60
2022,18390001,30,60
2022,18390002,30,60
2022,18400001,50,60
2022,18400002,,
2022,18400003,30,30
2022,18400004,,
2022,1840001,60,60
2022,1840002,20,20
2022,18410001,,
2022,18410002,,
2022,18420001,20,20
2022,18420002,10,10
2022,18420003,20,20
2022,18430001,20,30
2022,18440001,60,120
2022,18440002,60,120
2022,18460005,60,90
2022,18470001,30,30
2022,18470002,60,30
2022,18480001,60,120
2022,18480002,50,90
2022,1850001,30,30
2022,1850002,30,30
2022,1850003,150,300
2022,1850004,120,300
2022,1850005,300,360
2022,18540001,60,180
2022,18540002,40,350
2022,18540003,50,45
2022,18540004,,
2022,18610001,40,60
2022,18620001,,
2022,18620002,,
2022,18640001,20,30
2022,18640002,20,40
2022,18640003,30,40
2022,18660002,,
2022,18690001,,
2022,18700001,,
2022,18700002,,
2022,18700003,40,50
2022,1870001,,
2022,1870002,60,120
2022,1870003,60,120
2022,1870004,60,120
2022,18710001,20,30
2022,18710002,15,30
2022,18710003,30,90
2022,18710004,40,130
2022,18720001,30,45
2022,18720002,20,30
2022,18720003,30,100
2022,18720004,30,130
2022,18730001,30,40
2022,18740001,,
2022,18750001,,
2022,18750002,,
2022,18750003,,
2022,18750004,30,40
2022,18750005,30,40
2022,18760001,,
2022,18770002,,
2022,18780001,,
2022,18780002,,
2022,1880001,60,60
2022,1880002,60,60
2022,1880003,120,240
2022,1880004,,
2022,1880005,,
2022,18820001,30,30
2022,18830001,,
2022,18830002,,
2022,18840001,,
2022,18840002,,
2022,18850002,,
2022,18850003,30,90
2022,18850004,90,90
2022,18860001,15,20
2022,18860002,40,80
2022,18860003,30,60
2022,18860004,20,30
2022,18870001,10,15
2022,18870002,20,35
2022,18870003,45,75
2022,18890001,35,35
2022,18890002,15,15
2022,18890003,10,10
2022,1890001,,
2022,1890002,,
2022,18920001,10,15
2022,18920002,10,15
2022,18920003,30,60
2022,18920004,30,30
2022,18930001,15,20
2022,18930002,10,10
2022,18940001,,
2022,18940002,,
2022,18950001,,
2022,18950002,,
2022,18960002,30,30
2022,18970001,60,60
2022,18970002,60,60
2022,18980002,,
2022,18990001,,
2022,18990002,30,30
2022,19000001,,
2022,19000002,,
2022,19010001,,
2022,19010003,,
2022,19020002,30,30
2022,19030001,,
2022,19030002,30,30
2022,19050001,,
2022,19060001,30,40
2022,19060002,30,44
2022,19070001,20,40
2022,19070002,30,40
2022,19070003,30,40
2022,19080001,20,30
2022,19080002,30,80
2022,19090001,30,45
2022,19090002,30,45
2022,19100001,20,40
2022,19110004,15,30
2022,19120002,,
2022,19130003,20,30
2022,19170003,40,60
2022,19170004,30,30
2022,19170005,60,60
2022,19170006,60,120
2022,19200001,30,60
2022,19200002,30,30
2022,19200003,60,60
2022,19200101,30,30
2022,19200102,30,50
2022,19230001,30,60
2022,19230002,20,30
2022,19230003,60,60
2022,19230004,40,60
2022,19250001,,
2022,19280001,,
2022,19280002,20,30
2022,19280003,30,30
2022,19300001,20,20
2022,19300002,30,30
2022,19300003,30,60
2022,19300004,80,60
2022,19310001,20,20
2022,19310002,30,30
2022,19310003,60,60
2022,19320001,,
2022,19320002,10,10
2022,19340001,30,30
2022,19340003,60,60
2022,19350001,60,60
2022,19370001,60,60
2022,19370002,20,40
2022,19380001,60,60
2022,19380002,60,30
2022,19380101,60,60
2022,19380102,40,60
2022,19380103,30,30
2022,19400001,,
2022,19440001,60,90
2022,19440002,60,60
2022,19440003,60,60
2022,19440004,60,60
2022,19470001,60,240
2022,19470002,360,600
2022,19470003,120,360
2022,19470004,150,360
2022,19500001,,
2022,19500002,,
2022,19570001,,
2022,19570002,,
2022,19570003,120,240
2022,19570004,120,210
2022,19630001,10,20
2022,19630002,20,20
2022,19630003,30,30
2022,19630004,30,60
2022,19650001,30,30
2022,19650002,20,20
2022,19650003,10,10
2022,19660001,20,40
2022,19660002,30,20
2022,19660003,20,30
2022,19660004,30,30
2022,19670001,30,30
2022,19670002,20,20
2022,19670003,10,40
2022,19670004,60,60
2022,19680001,,
2022,19680002,,
2022,19680003,30,30
2022,19690001,30,30
2022,19690002,60,60
2022,19690003,20,30
2022,19710001,5,5
2022,19710002,,
2022,19710003,30,30
2022,19710004,20,20
2022,19730001,40,30
2022,19730002,30,30
2022,19730003,30,30
2022,19740001,30,60
2022,19740002,30,60
2022,19740003,30,60
2022,19740004,60,60
2022,19750001,60,80
2022,19750002,90,60
2022,19750003,30,50
2022,19750004,45,60
2022,19780001,30,20
2022,19780002,20,30
2022,19780003,50,80
2022,1980001,30,30
2022,19820001,20,20
2022,19820002,30,60
2022,19820003,60,60
2022,19820004,60,60
2022,19830001,,
2022,19840001,60,60
2022,19840002,90,120
2022,19840003,30,60
2022,19890001,10,15
2022,19890002,10,10
2022,19900002,,
2022,1990001,120,180
2022,1990002,60,120
2022,1990003,120,180
2022,1990004,120,180
2022,19930001,,
2022,19930002,,
2022,19940002,,
2022,19960001,15,15
2022,19960002,5,5
2022,19970001,10,10
2022,19970002,5,5
2022,19970003,10,20
2022,19990001,10,10
2022,19990002,10,10
2022,20000001,,
2022,20000002,10,10
2022,2000001,60,60
2022,2000002,60,60
2022,2000003,60,60
2022,2000004,120,120
2022,2000005,120,180
2022,20001,90,180
2022,20003,120,120
2022,20010001,20,20
2022,20020002,20,30
2022,20030002,,
2022,20060001,60,60
2022,20060002,10,10
2022,20070001,30,30
2022,20070002,30,60
2022,20070003,90,90
2022,20070004,60,60
2022,20070005,60,60
2022,20090003,120,120
2022,20100001,60,90
2022,20100002,30,30
2022,20100003,60,120
2022,2010001,120,120
2022,2010002,120,180
2022,20110001,,
2022,20110002,120,180
2022,20130001,,
2022,20130002,20,20
2022,20140001,,
2022,20140002,20,30
2022,20160001,60,90
2022,20170001,10,20
2022,20170003,30,30
2022,20180001,35,120
2022,20180002,60,120
2022,20180003,40,80
2022,20190002,60,80
2022,20200003,40,60
2022,20210001,60,60
2022,20220001,,
2022,20230002,50,80
2022,20240001,0,60
2022,20240002,15,30
2022,20250001,20,20
2022,20250002,,
2022,20250003,20,20
2022,20270001,30,30
2022,20270002,10,10
2022,20270003,60,60
2022,20280001,60,90
2022,20280002,30,30
2022,20280003,60,30
2022,20290001,40,90
2022,20290002,60,120
2022,2030001,90,120
2022,2030002,60,120
2022,2030003,,
2022,2030004,120,120
2022,20320002,,
2022,20340001,60,60
2022,20340002,330,120
2022,20340003,240,180
2022,20340004,30,30
2022,20340101,600,600
2022,20340102,,
2022,20370001,,
2022,20370002,,
2022,20380001,30,60
2022,20380002,60,60
2022,20380003,60,90
2022,20400001,30,60
2022,20400002,60,60
2022,2040001,60,60
2022,20430002,90,120
2022,20440001,10,10
2022,20440002,5,5
2022,20450001,30,30
2022,20450002,40,60
2022,20460001,15,15
2022,20460002,40,70
2022,20470001,,
2022,20470002,,
2022,20480002,,
2022,20490001,10,10
2022,20490002,15,15
2022,20490004,60,90
2022,20490101,60,60
2022,2050001,70,70
2022,20510001,10,10
2022,20510002,5,5
2022,20520001,60,90
2022,20520003,60,90
2022,20520004,30,30
2022,20520101,30,60
2022,20530001,15,15
2022,20530002,10,10
2022,20530003,65,125
2022,20530101,20,20
2022,20540001,30,30
2022,20540002,20,40
2022,20540004,40,70
2022,20540005,15,15
2022,20540006,40,70
2022,20540101,20,80
2022,20550001,5,5
2022,20550002,35,45
2022,20560001,10,10
2022,20560002,10,30
2022,20560003,10,10
2022,20560004,20,20
2022,20590001,15,40
2022,20590002,20,30
2022,20590003,20,20
2022,20590004,20,20
2022,20600001,80,80
2022,20600002,40,70
2022,20600003,20,80
2022,2060001,,
2022,20620001,30,30
2022,20620002,10,30
2022,20620003,30,30
2022,20620005,,
2022,20620101,20,20
2022,20630001,30,30
2022,20630002,70,70
2022,20640001,10,10
2022,20640002,10,10
2022,20640003,35,45
2022,20640004,30,40
2022,20650002,,
2022,20660001,10,10
2022,20660002,20,20
2022,20660003,30,30
2022,20670001,15,15
2022,20670002,15,25
2022,20680001,15,15
2022,20680002,3,30
2022,20680004,20,20
2022,20690001,40,40
2022,20690002,30,30
2022,20690003,20,20
2022,20690004,15,15
2022,2070001,90,120
2022,2070002,60,120
2022,2070003,150,180
2022,20710001,10,10
2022,20720001,30,40
2022,20720002,30,30
2022,20720101,30,30
2022,20720102,30,30
2022,20730001,30,30
2022,20750002,60,60
2022,20760002,,
2022,20760003,60,60
2022,20760004,120,180
2022,20770001,120,120
2022,20770002,30,30
2022,20770003,60,180
2022,20770004,30,30
2022,20780002,30,30
2022,20790001,,
2022,20790002,240,480
2022,20800001,30,30
2022,2080001,90,120
2022,2080002,60,90
2022,2080003,60,120
2022,2080004,90,120
2022,20810001,240,360
2022,20830001,30,30
2022,20830002,30,30
2022,20830003,,
2022,20830004,30,30
2022,20830005,30,30
2022,20840001,120,120
2022,20840002,120,240
2022,20840003,60,60
2022,20890001,,
2022,20890002,30,30
2022,20980003,60,0
2022,20980005,90,60
2022,2100001,,
2022,2100002,5,5
2022,21030001,10,10
2022,21070001,20,5
2022,21070002,30,10
2022,21070004,20,80
2022,21070005,30,60
2022,21100001,,
2022,21100002,,
2022,2110001,30,30
2022,2110002,60,90
2022,2110003,150,180
2022,21120001,20,30
2022,21120002,20,30
2022,21120004,30,30
2022,21120005,30,30
2022,21140003,30,30
2022,21170001,60,180
2022,21190001,30,30
2022,21190002,30,30
2022,21190005,,
2022,2120001,,
2022,2120002,,
2022,21210001,30,30
2022,21210002,40,40
2022,21210003,120,120
2022,21220001,120,120
2022,21220002,,
2022,21220005,90,90
2022,21220006,30,30
2022,21230001,,
2022,21230002,,
2022,21250001,,
2022,21260001,,
2022,21300001,60,60
2022,21300002,60,60
2022,2130001,,
2022,2130002,,
2022,21310002,40,60
2022,21320001,15,15
2022,21330001,30,30
2022,21340001,,
2022,21340002,,
2022,21340003,15,30
2022,21350001,,
2022,21360001,20,40
2022,21360002,30,40
2022,21360003,40,100
2022,21360004,40,110
2022,21370001,,
2022,21380001,30,90
2022,21380002,20,40
2022,21380003,40,70
2022,21380004,30,100
2022,21380005,20,40
2022,21390002,,
2022,21400001,20,20
2022,2140001,,
2022,2140002,,
2022,2140003,180,240
2022,2140004,30,60
2022,21410001,120,120
2022,21410002,30,30
2022,21420002,10,10
2022,21430001,60,120
2022,21430002,60,60
2022,21430003,60,120
2022,21430004,120,120
2022,21450001,30,30
2022,21450002,30,30
2022,21450003,90,120
2022,21450004,120,120
2022,21480001,60,90
2022,21480002,10,20
2022,21480003,120,180
2022,21480004,90,180
2022,21490001,60,60
2022,21490002,120,60
2022,21490003,180,240
2022,21500002,,
2022,21500003,120,240
2022,21500004,90,180
2022,2150001,90,120
2022,2150002,150,120
2022,21520001,300,300
2022,21520002,30,30
2022,21520003,120,180
2022,21520004,60,180
2022,21530002,,
2022,21530003,120,360
2022,21530004,240,300
2022,21530005,240,360
2022,21540002,20,20
2022,21570001,0,240
2022,21570002,120,180
2022,21570003,60,120
2022,21570004,60,120
2022,21580001,120,20
2022,21580002,30,20
2022,21580003,60,240
2022,21580004,150,180
2022,21600001,120,60
2022,21600002,180,90
2022,21600003,90,120
2022,21600004,90,180
2022,21610001,120,60
2022,21610002,10,10
2022,21610003,30,120
2022,21610004,60,120
2022,21620001,,
2022,21620002,,
2022,21620003,,
2022,21640001,,
2022,21650001,60,120
2022,21650002,60,90
2022,21660001,60,40
2022,21660002,30,50
2022,21690001,30,60
2022,21690002,60,90
2022,21700001,35,60
2022,21700002,60,100
2022,21700004,60,50
2022,2170001,120,120
2022,2170002,120,120
2022,2170003,120,180
2022,2170004,120,180
2022,21710001,,
2022,21710002,,
2022,21720001,40,90
2022,21720002,90,50
2022,21720004,40,30
2022,21730001,,
2022,21750001,40,30
2022,21750002,30,50
2022,21770001,30,60
2022,21770002,30,60
2022,21780001,10,20
2022,21780002,,
2022,21790001,60,140
2022,21800001,30,60
2022,21800002,30,60
2022,2180001,60,60
2022,2180002,30,60
2022,2180003,120,180
2022,2180004,60,60
2022,2180005,60,60
2022,21830001,60,50
2022,21830002,60,50
2022,21840001,60,110
2022,21840002,60,90
2022,21860001,30,30
2022,21870001,30,30
2022,21870002,20,20
2022,21870003,30,30
2022,21870101,20,20
2022,2190001,90,150
2022,2190002,60,60
2022,2190003,,
2022,2190004,,
2022,21910002,,
2022,21930006,,
2022,21930007,,
2022,21950001,,
2022,21950002,,
2022,21950004,120,180
2022,21980001,90,90
2022,21980002,20,30
2022,21990001,,
2022,21990002,30,60
2022,21990003,120,150
2022,22000001,120,180
2022,22000002,120,300
2022,22000003,210,300
2022,22000004,20,20
2022,2200001,60,60
2022,2200002,30,30
2022,2200003,60,120
2022,2200004,120,180
2022,220001,20,20
2022,220002,30,20
2022,22010001,180,180
2022,22010002,30,30
2022,22010003,180,360
2022,22010004,240,240
2022,22020001,120,300
2022,22020002,,
2022,22030001,20,20
2022,22040001,30,60
2022,22040002,30,60
2022,22040003,30,60
2022,22050002,60,90
2022,22050003,30,60
2022,22050004,30,60
2022,22060001,30,60
2022,22060002,30,60
2022,22070001,10,10
2022,22070002,300,300
2022,22070003,120,300
2022,22070004,60,60
2022,22070005,60,60
2022,22080001,40,20
2022,2210001,,
2022,2210002,,
2022,2210003,90,120
2022,22120001,30,60
2022,22120002,30,60
2022,22130001,30,30
2022,22130002,30,30
2022,22140001,60,120
2022,22140002,30,60
2022,22140003,60,90
2022,22140004,30,30
2022,22150001,60,60
2022,22150002,30,60
2022,22150003,90,90
2022,22160001,30,60
2022,22160002,30,60
2022,22170001,,
2022,22170002,,
2022,22180002,30,90
2022,22190001,,
2022,22200002,5,5
2022,2220001,60,60
2022,2220002,60,120
2022,2220003,120,180
2022,22210001,30,70
2022,22210002,30,120
2022,22210003,60,120
2022,22220001,90,120
2022,22220002,120,120
2022,22220003,120,120
2022,22230001,10,10
2022,22230002,60,120
2022,22240001,70,210
2022,22240002,,
2022,22240003,60,120
2022,22250001,120,120
2022,22250002,60,60
2022,22250003,90,180
2022,22260001,90,120
2022,22260002,20,30
2022,22260003,60,90
2022,22260004,30,30
2022,22270001,,
2022,22270002,,
2022,22270102,60,60
2022,22280001,120,120
2022,22280002,,
2022,22280003,120,120
2022,22280004,,
2022,22290001,20,20
2022,22290002,,
2022,22290003,180,180
2022,2230001,,
2022,2230002,120,180
2022,22310001,120,120
2022,22310002,,
2022,22330001,150,150
2022,22330002,180,60
2022,22330003,60,60
2022,22330004,120,120
2022,22340001,120,120
2022,22340002,,
2022,22340003,150,180
2022,22340004,90,150
2022,22350001,,
2022,22350002,,
2022,22350003,,
2022,22360001,60,90
2022,22360002,10,10
2022,22360004,180,180
2022,22360101,180,180
2022,22380002,,
2022,22380003,120,240
2022,22380004,180,180
2022,22380005,120,120
2022,22390001,120,240
2022,22390002,,
2022,22390003,90,150
2022,22390004,60,60
2022,22400001,120,240
2022,22400002,60,60
2022,22400003,120,180
2022,22420001,90,90
2022,22470001,20,20
2022,22470002,120,60
2022,22470003,,
2022,22470004,,
2022,22490001,,
2022,22490003,30,30
2022,22510001,,
2022,22510002,60,180
2022,22510003,30,90
2022,22530001,120,120
2022,22530002,30,10
2022,22530003,30,30
2022,22530004,30,30
2022,22560001,120,180
2022,22560002,120,180
2022,22560003,180,300
2022,22560004,180,300
2022,22570002,40,60
2022,22570005,20,30
2022,22590001,70,70
2022,22590002,50,80
2022,22590003,120,600
2022,22590004,240,600
2022,22600001,,
2022,22630001,,
2022,22630002,,
2022,22640001,60,150
2022,22640002,30,50
2022,22640003,60,120
2022,22640004,40,60
2022,22650001,40,90
2022,22650002,,
2022,22650003,50,100
2022,22650004,40,80
2022,22660001,90,240
2022,22660002,40,60
2022,22660003,120,60
2022,22670001,60,90
2022,22670002,60,90
2022,22670003,60,60
2022,22670004,30,30
2022,22680001,60,180
2022,22680002,30,50
2022,22680003,40,90
2022,22680004,60,100
2022,22680005,60,90
2022,22690001,,
2022,22690002,,
2022,22690003,50,90
2022,22730001,10,20
2022,22730002,60,60
2022,22740001,60,150
2022,22740002,60,120
2022,22740003,30,120
2022,22740004,120,470
2022,22760001,,
2022,22760003,60,120
2022,22790001,,
2022,22790002,,
2022,22800001,30,40
2022,22800002,40,50
2022,22810001,60,90
2022,22810002,20,40
2022,22810003,30,60
2022,22810004,20,40
2022,22810005,30,40
2022,22820001,30,30
2022,22820002,120,60
2022,22820003,120,180
2022,22820004,60,120
2022,22840001,90,120
2022,22840002,60,120
2022,22840003,,
2022,22840004,,
2022,22850001,20,20
2022,22850002,20,20
2022,22850004,30,30
2022,22860001,20,20
2022,22860002,,
2022,22870001,10,10
2022,22870101,20,30
2022,22870102,15,35
2022,22870103,,
2022,22870201,15,15
2022,22880001,20,20
2022,22880002,20,20
2022,22880003,20,20
2022,22880004,30,30
2022,22910003,30,80
2022,22930001,,
2022,22940001,30,60
2022,22980002,90,120
2022,22980003,50,90
2022,22990003,30,90
2022,22990004,60,120
2022,23000001,30,60
2022,23000002,20,30
2022,230001,30,10
2022,230002,20,10
2022,230003,40,30
2022,23010001,30,120
2022,23010002,40,90
2022,23010003,30,120
2022,23020001,30,120
2022,23020002,30,120
2022,23020003,60,150
2022,23030001,40,120
2022,23030002,30,30
2022,23030003,60,120
2022,23050001,30,60
2022,23050002,30,90
2022,23050003,60,120
2022,23060002,20,40
2022,23060003,20,60
2022,23070001,20,80
2022,23080001,20,30
2022,23080003,60,100
2022,23090001,,
2022,23110001,,
2022,23120001,60,90
2022,23120002,60,60
2022,23120003,90,90
2022,23120004,50,90
2022,23120005,80,120
2022,23170001,30,120
2022,23170002,30,120
2022,23190001,,
2022,23190002,,
2022,23200001,,
2022,23200002,,
2022,23200003,30,0
2022,23200004,30,30
2022,23200005,120,180
2022,23210001,,
2022,23210002,,
2022,23220001,60,60
2022,23220002,60,60
2022,23250002,,
2022,23250004,60,120
2022,23270001,30,30
2022,23270002,30,30
2022,23280001,40,80
2022,23280002,50,80
2022,23280003,40,80
2022,23280004,40,120
2022,23280005,45,100
2022,23290001,50,30
2022,23290002,40,80
2022,23290003,80,120
2022,23290004,80,120
2022,23300001,40,80
2022,23300002,,
2022,23310001,,
2022,23310002,,
2022,23310003,40,100
2022,23330001,40,80
2022,23330002,40,80
2022,23330003,40,80
2022,23330004,40,80
2022,23340001,,
2022,23340002,,
2022,23390001,60,60
2022,23390002,60,60
2022,23400001,,
2022,23400002,120,60
2022,2340001,180,60
2022,2340002,30,60
2022,2340003,240,360
2022,2340004,240,600
2022,23470001,120,60
2022,23470002,60,60
2022,23470004,90,90
2022,23470005,60,480
2022,23490001,,
2022,23500002,30,60
