YEAR,OPID,ott_first,ott_second
2025,58230001,유튜브,넷플릭스
2025,58230002,유튜브,넷플릭스
2025,58230003,유튜브,넷플릭스
2025,58240001,유튜브,넷플릭스
2025,58240002,유튜브,넷플릭스
2025,58240003,유튜브,넷플릭스
2025,58240004,유튜브,넷플릭스
2025,58250001,유튜브,넷플릭스
2025,58250002,유튜브,넷플릭스
2025,58250003,유튜브,넷플릭스
2025,58250004,유튜브,넷플릭스
2025,58260001,유튜브,넷플릭스
2025,58260002,유튜브,넷플릭스
2025,58260003,유튜브,인스타그램 릴스
2025,58260004,유튜브,인스타그램 릴스
2025,58280001,유튜브,티빙(Tving)
2025,58290001,유튜브,티빙(Tving)
2025,58290002,유튜브,넷플릭스
2025,58300001,유튜브,넷플릭스
2025,5830001,유튜브,넷플릭스
2025,5830002,유튜브,넷플릭스
2025,5830003,유튜브,넷플릭스
2025,58310001,,
2025,58310002,,
2025,58330001,넷플릭스,유튜브
2025,58330002,넷플릭스,유튜브
2025,58360001,유튜브,
2025,58360002,유튜브,
2025,58370001,유튜브,
2025,58370002,유튜브,
2025,58390001,유튜브,넷플릭스
2025,58400001,유튜브,
2025,5840001,유튜브,쿠팡플레이
2025,5840002,유튜브,넷플릭스
2025,58410001,,
2025,58410002,유튜브,
2025,58420001,,
2025,58420003,,
2025,58430002,,
2025,58450002,,
2025,58460001,유튜브,
2025,58460002,유튜브,
2025,58470001,,
2025,58470002,유튜브,
2025,58490001,,
2025,58490002,,
2025,58500001,,
2025,58500002,,
2025,58530001,,
2025,58560001,,
2025,58590001,,
2025,58590002,,
2025,58600001,,
2025,58600002,,
2025,58600003,유튜브,
2025,5860001,유튜브,
2025,5860002,유튜브,넷플릭스
2025,58650001,유튜브,
2025,58690001,,
2025,5870001,유튜브,
2025,58720001,,
2025,58720002,,
2025,58730003,유튜브,넷플릭스
2025,58760001,유튜브,
2025,58760002,유튜브,
2025,58800001,유튜브,
2025,58800002,유튜브,
2025,5880001,유튜브,넷플릭스
2025,5880002,유튜브,넷플릭스
2025,58810001,유튜브,
2025,58810002,유튜브,
2025,58820002,,
2025,58840002,,
2025,58850001,유튜브,
2025,58850002,유튜브,
2025,58860001,,
2025,58870001,,
2025,58880001,,
2025,58890001,,
2025,58890002,,
2025,58900001,,
2025,58900002,,
2025,5890001,유튜브,
2025,5890002,유튜브,
2025,58910001,유튜브,
2025,58910002,유튜브,
2025,58930001,,
2025,58940001,,
2025,58940002,,
2025,58950002,,
2025,58970001,,
2025,58970002,유튜브,
2025,58970003,유튜브,넷플릭스
2025,59000002,,
2025,59000003,,
2025,590001,유튜브,넷플릭스
2025,59020001,유튜브,넷플릭스
2025,59020002,유튜브,
2025,59040001,유튜브,넷플릭스
2025,59040002,티빙(Tving),유튜브
2025,59060001,유튜브,넷플릭스
2025,59060002,유튜브,넷플릭스
2025,59070001,유튜브,넷플릭스
2025,59070002,유튜브,넷플릭스
2025,59080001,유튜브,넷플릭스
2025,59080002,유튜브,넷플릭스
2025,59090001,,
2025,59090002,,
2025,59100001,유튜브,넷플릭스
2025,59100002,유튜브,넷플릭스
2025,59120001,유튜브,
2025,59120002,유튜브,
2025,59150001,유튜브,
2025,59150002,유튜브,
2025,59160001,,
2025,59160002,,
2025,59180001,유튜브,
2025,59180003,유튜브,넷플릭스
2025,59190001,,
2025,59190002,,
2025,59190003,유튜브,
2025,59220001,틱톡(TikTok),
2025,59230001,유튜브,
2025,59230002,유튜브,
2025,59240001,,
2025,59250001,유튜브,
2025,59250002,,
2025,59260001,유튜브,
2025,59260002,,
2025,59270001,,
2025,59300001,,
2025,59300002,,
2025,5930001,유튜브,틱톡(TikTok)
2025,5930002,유튜브,넷플릭스
2025,5930003,유튜브,넷플릭스
2025,5930004,유튜브,넷플릭스
2025,59320001,유튜브,틱톡(TikTok)
2025,59320002,유튜브,
2025,59320101,유튜브,
2025,59320102,유튜브,
2025,59360001,유튜브,틱톡(TikTok)
2025,59360002,유튜브,넷플릭스
2025,59370001,쿠팡플레이,유튜브
2025,59370003,유튜브,넷플릭스
2025,59380001,,
2025,59380002,,
2025,59390001,,
2025,59390002,,
2025,59510001,유튜브,쿠팡플레이
2025,59510002,쿠팡플레이,유튜브
2025,59520001,넷플릭스,유튜브
2025,59520002,넷플릭스,유튜브
2025,59530001,쿠팡플레이,유튜브
2025,59530002,쿠팡플레이,유튜브
2025,59540001,쿠팡플레이,유튜브
2025,59540002,쿠팡플레이,유튜브
2025,59550001,유튜브,
2025,59550002,,
2025,59560001,넷플릭스,유튜브
2025,59560002,유튜브,넷플릭스
2025,59570001,넷플릭스,유튜브
2025,59570002,넷플릭스,유튜브
2025,59580002,유튜브,
2025,59580101,넷플릭스,유튜브
2025,59580102,넷플릭스,유튜브
2025,59580201,넷플릭스,유튜브
2025,59580202,넷플릭스,유튜브
2025,59590001,유튜브,쿠팡플레이
2025,59590002,유튜브,넷플릭스
2025,59600001,유튜브,넷플릭스
2025,59600002,유튜브,넷플릭스
2025,59600004,유튜브,넷플릭스
2025,5960001,유튜브,넷플릭스
2025,5960002,넷플릭스,유튜브
2025,5960004,넷플릭스,유튜브
2025,59680001,유튜브,
2025,59680002,유튜브,
2025,59680003,유튜브,넷플릭스
2025,59680004,유튜브,쿠팡플레이
2025,59690002,틱톡(TikTok),유튜브
2025,5970001,유튜브,
2025,5970003,유튜브,
2025,59710001,유튜브,
2025,59710002,유튜브,
2025,59720001,넷플릭스,유튜브
2025,59720002,유튜브,넷플릭스
2025,59730001,넷플릭스,유튜브
2025,59730002,유튜브,넷플릭스
2025,59750001,유튜브,U+ 모바일(구 U+비디오포털)
2025,59750002,유튜브,U+ 모바일(구 U+비디오포털)
2025,59760001,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2025,59760002,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2025,59770002,,
2025,59780001,,
2025,59780002,,
2025,59790001,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2025,59790002,넷플릭스,유튜브
2025,59800001,유튜브,
2025,59800002,유튜브,넷플릭스
2025,59810001,유튜브,넷플릭스
2025,59810002,유튜브,넷플릭스
2025,59840001,유튜브,넷플릭스
2025,59840002,유튜브,넷플릭스
2025,59850001,유튜브,
2025,59850002,유튜브,
2025,59870001,유튜브,넷플릭스
2025,59870002,유튜브,틱톡(TikTok)
2025,59880001,넷플릭스,유튜브
2025,59880002,넷플릭스,유튜브
2025,59890001,유튜브,
2025,59890002,유튜브,
2025,5990001,유튜브,
2025,59910001,,
2025,59910002,,
2025,59920002,유튜브,
2025,59930001,유튜브,
2025,59930002,,
2025,59960001,유튜브,
2025,59960002,,
2025,59980001,,
2025,59980002,,
2025,6000001,유튜브,
2025,600001,유튜브,
2025,600002,유튜브,
2025,600005,유튜브,넷플릭스
2025,60001,유튜브,넷플릭스
2025,60003,유튜브,틱톡(TikTok)
2025,60010002,유튜브,
2025,60030001,유튜브,
2025,60060002,,
2025,60070001,유튜브,
2025,60070002,유튜브,
2025,60080001,,
2025,60080002,유튜브,
2025,60090001,유튜브,
2025,60090002,유튜브,
2025,60100001,넷플릭스,유튜브
2025,60100002,유튜브,틱톡(TikTok)
2025,6010001,유튜브,
2025,60110001,유튜브,
2025,60110002,유튜브,
2025,60110101,틱톡(TikTok),유튜브
2025,60110102,유튜브,쿠팡플레이
2025,60110201,유튜브,쿠팡플레이
2025,60110202,유튜브,쿠팡플레이
2025,60120001,,
2025,60120002,쿠팡플레이,유튜브
2025,60130001,유튜브,
2025,60130002,유튜브,
2025,60140001,넷플릭스,유튜브
2025,60140002,넷플릭스,유튜브
2025,60150001,,
2025,60160001,유튜브,
2025,60160002,유튜브,쿠팡플레이
2025,60170002,유튜브,쿠팡플레이
2025,60170003,유튜브,틱톡(TikTok)
2025,60180001,쿠팡플레이,유튜브
2025,60180002,유튜브,
2025,60190003,유튜브,틱톡(TikTok)
2025,60190004,쿠팡플레이,유튜브
2025,60200002,쿠팡플레이,유튜브
2025,60220001,,
2025,60220002,,
2025,60230002,,
2025,60230003,유튜브,쿠팡플레이
2025,60230004,유튜브,넷플릭스
2025,60260002,유튜브,
2025,60260003,유튜브,
2025,60260004,유튜브,
2025,60270002,유튜브,
2025,60270003,유튜브,
2025,60280002,유튜브,
2025,60290002,,
2025,6030001,티빙(Tving),쿠팡플레이
2025,6030002,쿠팡플레이,유튜브
2025,6030004,유튜브,티빙(Tving)
2025,60310001,유튜브,
2025,60310002,유튜브,
2025,60320001,유튜브,
2025,60330001,유튜브,
2025,60330002,유튜브,
2025,60340001,유튜브,
2025,60340002,유튜브,
2025,60360002,유튜브,
2025,60370001,유튜브,
2025,60370002,,
2025,60380003,유튜브,
2025,60380004,유튜브,
2025,60390001,유튜브,
2025,60390003,유튜브,
2025,60390004,유튜브,
2025,6040001,유튜브,
2025,6040003,유튜브,넷플릭스
2025,6040004,넷플릭스,유튜브
2025,60410001,,
2025,60410002,,
2025,60410101,유튜브,인스타그램 릴스
2025,60410102,유튜브,인스타그램 릴스
2025,60410103,유튜브,인스타그램 릴스
2025,60430001,,
2025,60430002,,
2025,60450001,,
2025,60490002,,
2025,6050001,유튜브,
2025,6050002,유튜브,
2025,60510001,U+ 모바일(구 U+비디오포털),넷플릭스
2025,60510002,쿠팡플레이,넷플릭스
2025,60520003,넷플릭스,쿠팡플레이
2025,60520004,넷플릭스,쿠팡플레이
2025,60540001,,
2025,60550001,,
2025,60600001,쿠팡플레이,넷플릭스
2025,60600002,쿠팡플레이,넷플릭스
2025,6060001,유튜브,쿠팡플레이
2025,6060003,쿠팡플레이,유튜브
2025,6060004,쿠팡플레이,유튜브
2025,60630001,,
2025,60630002,유튜브,
2025,60660001,,
2025,60660002,,
2025,60660003,,
2025,60670001,,
2025,6070001,유튜브,
2025,6070002,유튜브,
2025,6070003,유튜브,
2025,60710002,,
2025,60780002,,
2025,60780003,유튜브,
2025,60810001,유튜브,틱톡(TikTok)
2025,60810002,유튜브,틱톡(TikTok)
2025,60820001,유튜브,
2025,60820002,유튜브,
2025,60830001,유튜브,틱톡(TikTok)
2025,60830002,유튜브,
2025,60840001,유튜브,
2025,60840002,유튜브,
2025,60850001,,
2025,60900002,유튜브,
2025,60920001,,
2025,60930001,유튜브,틱톡(TikTok)
2025,60930002,유튜브,틱톡(TikTok)
2025,60940001,유튜브,
2025,60940002,유튜브,
2025,60950002,,
2025,60960002,,
2025,60970002,,
2025,60980001,,
2025,60980002,,
2025,60990001,,
2025,60990002,,
2025,610001,유튜브,인스타그램 릴스
2025,61020001,유튜브,
2025,61020002,유튜브,
2025,61030001,,
2025,61030002,,
2025,61050001,유튜브,
2025,61050002,유튜브,
2025,61060001,,
2025,61060002,,
2025,61070001,,
2025,61070002,,
2025,61090001,유튜브,
2025,61090002,유튜브,
2025,61100001,,
2025,61100002,,
2025,61110001,,
2025,61110003,넷플릭스,쿠팡플레이
2025,61110004,쿠팡플레이,유튜브
2025,61140001,,
2025,61150001,,
2025,61170001,,
2025,61180001,,
2025,61190001,,
2025,61190002,,
2025,61200001,넷플릭스,쿠팡플레이
2025,61200003,유튜브,쿠팡플레이
2025,61200004,유튜브,쿠팡플레이
2025,6120001,넷플릭스,쿠팡플레이
2025,6120002,넷플릭스,쿠팡플레이
2025,6120003,인스타그램 릴스,유튜브
2025,6120004,쿠팡플레이,넷플릭스
2025,61230001,유튜브,
2025,61230002,,
2025,61240002,,
2025,61240003,유튜브,
2025,61240006,유튜브,
2025,61250002,,
2025,61270001,,
2025,61270002,,
2025,61280001,,
2025,61280002,,
2025,61290001,유튜브,
2025,61290002,유튜브,
2025,61300001,유튜브,
2025,61300002,유튜브,
2025,61330001,유튜브,
2025,61330002,유튜브,
2025,61340001,,
2025,61340002,,
2025,61350003,유튜브,넷플릭스
2025,61350004,유튜브,넷플릭스
2025,61360001,,
2025,61360002,유튜브,
2025,61370001,유튜브,
2025,61370002,유튜브,
2025,61390002,,
2025,61390003,유튜브,
2025,61410001,유튜브,
2025,61410002,유튜브,
2025,61410003,유튜브,
2025,61420001,유튜브,
2025,61420002,유튜브,
2025,61430001,쿠팡플레이,유튜브
2025,61430002,,
2025,61440001,,
2025,61440002,유튜브,
2025,61470001,유튜브,
2025,61470004,유튜브,
2025,61490002,유튜브,
2025,61500001,,
2025,61500002,유튜브,
2025,6150002,유튜브,
2025,6150003,유튜브,
2025,61530002,,
2025,61540001,유튜브,틱톡(TikTok)
2025,61540002,유튜브,
2025,61560001,,
2025,61560002,,
2025,61570002,,
2025,61580002,유튜브,
2025,61580003,넷플릭스,틱톡(TikTok)
2025,61610001,,
2025,61610002,,
2025,61620001,,
2025,61620002,,
2025,61620003,유튜브,틱톡(TikTok)
2025,61630002,,
2025,61640001,,
2025,61670001,,
2025,61670002,,
2025,61680001,유튜브,
2025,61690001,,
2025,61690002,,
2025,61710001,,
2025,61710002,,
2025,61710003,유튜브,넷플릭스
2025,61720001,,
2025,61720002,,
2025,61720004,유튜브,넷플릭스
2025,61730001,,
2025,61730002,유튜브,넷플릭스
2025,61740001,,
2025,61740002,유튜브,넷플릭스
2025,61750002,유튜브,넷플릭스
2025,61750003,유튜브,
2025,61760001,유튜브,넷플릭스
2025,61760002,넷플릭스,유튜브
2025,61760003,유튜브,넷플릭스
2025,61770001,유튜브,넷플릭스
2025,61770002,유튜브,넷플릭스
2025,61770003,넷플릭스,유튜브
2025,61790001,,
2025,61800001,,
2025,61800002,,
2025,61800003,,
2025,61810001,,
2025,61810002,,
2025,61810003,유튜브,틱톡(TikTok)
2025,61830001,유튜브,틱톡(TikTok)
2025,61830003,쿠팡플레이,유튜브
2025,61840001,유튜브,
2025,61840002,유튜브,틱톡(TikTok)
2025,61850001,유튜브,쿠팡플레이
2025,61850002,유튜브,
2025,61860001,,
2025,61870001,유튜브,
2025,61870002,,
2025,61880001,유튜브,
2025,61880002,유튜브,
2025,61890001,,
2025,61890002,,
2025,61900001,유튜브,틱톡(TikTok)
2025,61900002,유튜브,틱톡(TikTok)
2025,61910001,유튜브,
2025,61910002,유튜브,틱톡(TikTok)
2025,61910003,유튜브,넷플릭스
2025,61920001,,
2025,61920002,,
2025,61930001,,
2025,61930002,,
2025,61950001,,
2025,6200001,유튜브,인스타그램 릴스
2025,6200002,유튜브,인스타그램 릴스
2025,620001,유튜브,넷플릭스
2025,6200101,넷플릭스,유튜브
2025,6200102,넷플릭스,인스타그램 릴스
2025,6200201,넷플릭스,티빙(Tving)
2025,6200202,티빙(Tving),넷플릭스
2025,62050001,유튜브,넷플릭스
2025,62050002,유튜브,넷플릭스
2025,62060001,디즈니플러스,유튜브
2025,62060002,디즈니플러스,유튜브
2025,62060003,디즈니플러스,유튜브
2025,62070001,,
2025,62070002,유튜브,
2025,62070003,유튜브,
2025,62080001,유튜브,
2025,62080002,유튜브,
2025,62080004,유튜브,
2025,62090001,유튜브,네이버 NOW
2025,62090002,유튜브,
2025,62090005,유튜브,
2025,62100001,유튜브,
2025,62100002,유튜브,
2025,62100003,유튜브,
2025,62110001,유튜브,쿠팡플레이
2025,62110002,유튜브,쿠팡플레이
2025,62110003,디즈니플러스,유튜브
2025,62120001,유튜브,
2025,62120002,유튜브,
2025,62120003,유튜브,
2025,62140001,유튜브,
2025,62140002,유튜브,넷플릭스
2025,62140005,넷플릭스,유튜브
2025,62150001,유튜브,
2025,62150002,유튜브,
2025,62150003,유튜브,인스타그램 릴스
2025,62170001,유튜브,
2025,62190001,넷플릭스,유튜브
2025,62190002,넷플릭스,유튜브
2025,62200001,유튜브,넷플릭스
2025,62200002,유튜브,넷플릭스
2025,62230001,유튜브,
2025,62230002,유튜브,
2025,62230004,유튜브,
2025,62240001,유튜브,
2025,62240002,유튜브,
2025,62240004,유튜브,
2025,62240005,유튜브,
2025,62250003,유튜브,
2025,62250004,유튜브,
2025,62260001,넷플릭스,유튜브
2025,62260003,유튜브,넷플릭스
2025,62270002,유튜브,
2025,62270003,유튜브,
2025,6230002,유튜브,
2025,62310001,넷플릭스,유튜브
2025,62310002,넷플릭스,유튜브
2025,62320001,유튜브,
2025,62320003,유튜브,
2025,62470002,유튜브,넷플릭스
2025,62470003,유튜브,넷플릭스
2025,62480002,네이버 시리즈온(SERIES),
2025,62490001,유튜브,
2025,62500001,유튜브,
2025,62500002,유튜브,
2025,62510001,유튜브,
2025,62510002,유튜브,
2025,62520001,유튜브,
2025,62520002,네이버 시리즈온(SERIES),
2025,62530002,유튜브,
2025,62530003,유튜브,
2025,62540001,유튜브,
2025,62540002,유튜브,
2025,62560001,유튜브,
2025,62560002,유튜브,넷플릭스
2025,62560003,유튜브,넷플릭스
2025,62590001,유튜브,넷플릭스
2025,62590002,유튜브,넷플릭스
2025,62590004,유튜브,넷플릭스
2025,62600001,유튜브,넷플릭스
2025,62600002,유튜브,디즈니플러스
2025,62600003,유튜브,넷플릭스
2025,6260001,넷플릭스,티빙(Tving)
2025,6260002,유튜브,
2025,6260004,유튜브,티빙(Tving)
2025,62620001,유튜브,넷플릭스
2025,62620002,유튜브,넷플릭스
2025,62620004,유튜브,넷플릭스
2025,62640001,유튜브,디즈니플러스
2025,62640002,유튜브,넷플릭스
2025,62640003,유튜브,넷플릭스
2025,62660001,유튜브,네이버 NOW
2025,62660002,유튜브,네이버 NOW
2025,62690001,유튜브,네이버 NOW
2025,62690002,유튜브,네이버 NOW
2025,62700001,유튜브,넷플릭스
2025,62700002,유튜브,넷플릭스
2025,62700003,유튜브,넷플릭스
2025,6270001,유튜브,
2025,6270002,유튜브,
2025,62710003,네이버 NOW,유튜브
2025,62720001,유튜브,
2025,62720002,유튜브,
2025,62730001,유튜브,네이버 NOW
2025,62730002,유튜브,네이버 NOW
2025,62730101,네이버 NOW,유튜브
2025,62730102,넷플릭스,쿠팡플레이
2025,62740001,유튜브,넷플릭스
2025,62740002,유튜브,넷플릭스
2025,62740003,,
2025,62750001,,
2025,62750002,,
2025,62760001,,
2025,62760002,,
2025,62770001,유튜브,쿠팡플레이
2025,62770002,넷플릭스,
2025,62770003,넷플릭스,
2025,62780002,유튜브,
2025,62790001,,
2025,62790002,유튜브,네이버 NOW
2025,62790004,넷플릭스,유튜브
2025,62800001,,
2025,62800002,,
2025,62800003,유튜브,넷플릭스
2025,6280001,유튜브,넷플릭스
2025,6280002,넷플릭스,유튜브
2025,62810001,,
2025,62810002,넷플릭스,유튜브
2025,62830003,,
2025,62840001,,
2025,62860002,유튜브,
2025,62870001,넷플릭스,유튜브
2025,62870002,넷플릭스,유튜브
2025,62870003,유튜브,넷플릭스
2025,62870004,유튜브,넷플릭스
2025,62880002,유튜브,
2025,62890002,유튜브,넷플릭스
2025,62890003,유튜브,넷플릭스
2025,62890004,유튜브,넷플릭스
2025,6290001,넷플릭스,쿠팡플레이
2025,6290002,넷플릭스,쿠팡플레이
2025,62910003,유튜브,
2025,62910004,유튜브,
2025,62940001,유튜브,넷플릭스
2025,62950001,유튜브,넷플릭스
2025,62960002,,
2025,62970001,유튜브,
2025,62970002,유튜브,
2025,62990002,유튜브,넷플릭스
2025,63000001,유튜브,
2025,63000002,유튜브,
2025,630001,유튜브,넷플릭스
2025,630002,유튜브,넷플릭스
2025,63040001,유튜브,
2025,63040002,유튜브,넷플릭스
2025,63060001,유튜브,
2025,63060002,유튜브,
2025,63070001,유튜브,넷플릭스
2025,63070002,유튜브,
2025,63070004,유튜브,넷플릭스
2025,63090001,유튜브,
2025,63090002,유튜브,
2025,63090003,유튜브,
2025,63100002,,
2025,6310001,유튜브,넷플릭스
2025,6310002,유튜브,넷플릭스
2025,6310003,유튜브,넷플릭스
2025,63120002,,
2025,63150001,유튜브,
2025,63150002,유튜브,
2025,63160002,유튜브,
2025,63200001,유튜브,넷플릭스
2025,63200002,유튜브,넷플릭스
2025,63200003,유튜브,디즈니플러스
2025,63210001,유튜브,넷플릭스
2025,63210002,유튜브,넷플릭스
2025,63210003,유튜브,틱톡(TikTok)
2025,63230001,유튜브,
2025,63230002,유튜브,넷플릭스
2025,63230003,유튜브,넷플릭스
2025,63230101,유튜브,넷플릭스
2025,63230102,유튜브,넷플릭스
2025,63230103,유튜브,
2025,63280002,유튜브,
2025,63290001,유튜브,
2025,63290002,유튜브,
2025,63300001,유튜브,넷플릭스
2025,63300002,유튜브,넷플릭스
2025,6330001,유튜브,인스타그램 릴스
2025,6330002,유튜브,넷플릭스
2025,63300101,유튜브,넷플릭스
2025,63300102,유튜브,넷플릭스
2025,63320002,,
2025,63330001,유튜브,
2025,63330002,유튜브,
2025,63350001,유튜브,
2025,63350002,유튜브,
2025,63360002,,
2025,63370002,,
2025,63380002,,
2025,63390002,유튜브,
2025,63400001,,
2025,63400002,,
2025,6340001,유튜브,넷플릭스
2025,6340002,유튜브,넷플릭스
2025,63410001,,
2025,63410002,유튜브,
2025,63450001,유튜브,
2025,63450002,유튜브,
2025,63450004,유튜브,
2025,63480001,,
2025,63490002,,
2025,63500001,,
2025,63520001,,
2025,63530003,,
2025,63540001,,
2025,63550002,,
2025,63560001,,
2025,63560002,,
2025,63570001,유튜브,틱톡(TikTok)
2025,63570002,유튜브,
2025,63570003,넷플릭스,유튜브
2025,63580001,유튜브,틱톡(TikTok)
2025,63580002,,
2025,63580003,유튜브,틱톡(TikTok)
2025,63590001,유튜브,
2025,63590002,유튜브,
2025,63590003,,
2025,63600001,,
2025,63600002,,
2025,6360001,유튜브,넷플릭스
2025,6360002,유튜브,넷플릭스
2025,63610001,유튜브,
2025,63630001,유튜브,넷플릭스
2025,63630002,유튜브,넷플릭스
2025,63630003,유튜브,넷플릭스
2025,63640001,유튜브,넷플릭스
2025,63640002,유튜브,넷플릭스
2025,63640003,유튜브,넷플릭스
2025,63650002,디즈니플러스,유튜브
2025,63660002,유튜브,
2025,6370001,유튜브,넷플릭스
2025,6370002,유튜브,넷플릭스
2025,63720001,쿠팡플레이,유튜브
2025,63720002,쿠팡플레이,유튜브
2025,63780001,넷플릭스,디즈니플러스
2025,63780002,넷플릭스,쿠팡플레이
2025,6380001,넷플릭스,유튜브
2025,6380003,유튜브,넷플릭스
2025,63820001,티빙(Tving),유튜브
2025,63820002,티빙(Tving),유튜브
2025,63820003,티빙(Tving),유튜브
2025,63820004,티빙(Tving),유튜브
2025,63840001,유튜브,
2025,63850001,유튜브,
2025,63850002,유튜브,
2025,63860001,유튜브,
2025,63860002,유튜브,
2025,63860003,넷플릭스,쿠팡플레이
2025,63870001,유튜브,
2025,63880001,유튜브,넷플릭스
2025,63880002,넷플릭스,유튜브
2025,63890001,,
2025,63890002,유튜브,
2025,63900001,유튜브,
2025,63900002,유튜브,
2025,63900003,디즈니플러스,애플 TV+
2025,6390001,유튜브,
2025,6390002,유튜브,
2025,63910001,유튜브,
2025,63910002,유튜브,
2025,63910004,넷플릭스,틱톡(TikTok)
2025,63920001,유튜브,
2025,63920002,틱톡(TikTok),유튜브
2025,63950001,유튜브,틱톡(TikTok)
2025,63950002,유튜브,틱톡(TikTok)
2025,63950003,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2025,63950004,틱톡(TikTok),유튜브
2025,6400001,유튜브,
2025,6400002,유튜브,
2025,640001,유튜브,
2025,640002,유튜브,넷플릭스
2025,64010001,유튜브,
2025,64010002,유튜브,인스타그램 릴스
2025,64010003,유튜브,틱톡(TikTok)
2025,64020001,유튜브,
2025,64020003,유튜브,인스타그램 릴스
2025,64020004,유튜브,인스타그램 릴스
2025,64030001,,
2025,64040002,유튜브,
2025,64050001,유튜브,넷플릭스
2025,64050002,넷플릭스,디즈니플러스
2025,64050005,디즈니플러스,
2025,64070001,유튜브,
2025,64070002,유튜브,
2025,64070003,유튜브,
2025,64080001,유튜브,
2025,64080002,유튜브,
2025,64080004,유튜브,인스타그램 릴스
2025,64090002,,
2025,64090003,유튜브,
2025,64110002,,
2025,64120001,,
2025,64130001,,
2025,64140001,,
2025,64160001,,
2025,64160002,유튜브,
2025,64170001,유튜브,
2025,64170002,유튜브,
2025,64170003,유튜브,넷플릭스
2025,64180001,,
2025,64190001,넷플릭스,
2025,64190002,넷플릭스,
2025,64190003,넷플릭스,
2025,6420002,,
2025,64210002,,
2025,64220001,유튜브,
2025,64220002,유튜브,틱톡(TikTok)
2025,64230001,유튜브,
2025,64250001,유튜브,
2025,64250002,유튜브,틱톡(TikTok)
2025,64250003,넷플릭스,유튜브
2025,64260001,,
2025,64260003,유튜브,넷플릭스
2025,64270001,,
2025,64280001,,
2025,64280002,유튜브,넷플릭스
2025,64300001,,
2025,64300002,유튜브,
2025,6430001,유튜브,
2025,6430002,유튜브,
2025,64310001,,
2025,64310002,,
2025,64320001,유튜브,
2025,64320002,유튜브,
2025,64330001,넷플릭스,
2025,64330002,넷플릭스,
2025,64330004,유튜브,넷플릭스
2025,64340001,유튜브,
2025,64340002,넷플릭스,
2025,64340003,넷플릭스,
2025,64350001,유튜브,
2025,64350002,유튜브,
2025,64350003,유튜브,넷플릭스
2025,64360001,,
2025,64360002,유튜브,
2025,64370001,유튜브,
2025,64370002,유튜브,
2025,64380001,유튜브,
2025,64380002,넷플릭스,
2025,64380003,넷플릭스,
2025,64400001,넷플릭스,
2025,64400002,넷플릭스,
2025,64400004,넷플릭스,
2025,6440001,유튜브,
2025,64410001,유튜브,
2025,64410002,유튜브,
2025,64420001,유튜브,쿠팡플레이
2025,64420002,틱톡(TikTok),유튜브
2025,64450001,유튜브,넷플릭스
2025,64450002,유튜브,틱톡(TikTok)
2025,64460001,유튜브,티빙(Tving)
2025,64460002,유튜브,넷플릭스
2025,64480001,유튜브,
2025,64480002,틱톡(TikTok),유튜브
2025,64490001,유튜브,
2025,64490002,유튜브,넷플릭스
2025,64500001,넷플릭스,틱톡(TikTok)
2025,64500002,틱톡(TikTok),유튜브
2025,64510001,유튜브,넷플릭스
2025,64510002,유튜브,넷플릭스
2025,64520001,유튜브,넷플릭스
2025,64520002,유튜브,넷플릭스
2025,64530001,유튜브,넷플릭스
2025,64530002,유튜브,넷플릭스
2025,64530003,유튜브,넷플릭스
2025,64540001,유튜브,넷플릭스
2025,64540002,유튜브,넷플릭스
2025,64540004,유튜브,넷플릭스
2025,64550002,유튜브,넷플릭스
2025,64550003,유튜브,넷플릭스
2025,64550004,유튜브,넷플릭스
2025,64570001,유튜브,넷플릭스
2025,64570002,유튜브,넷플릭스
2025,64570003,유튜브,넷플릭스
2025,64580001,유튜브,넷플릭스
2025,64580002,유튜브,넷플릭스
2025,64580005,유튜브,넷플릭스
2025,64590001,유튜브,넷플릭스
2025,64590002,유튜브,넷플릭스
2025,64590003,유튜브,넷플릭스
2025,64600001,유튜브,넷플릭스
2025,64600002,유튜브,넷플릭스
2025,64600003,유튜브,넷플릭스
2025,64610001,유튜브,넷플릭스
2025,64610002,유튜브,넷플릭스
2025,64610101,유튜브,넷플릭스
2025,64610102,유튜브,넷플릭스
2025,64610201,유튜브,넷플릭스
2025,64630001,유튜브,넷플릭스
2025,64630002,유튜브,넷플릭스
2025,64650001,유튜브,
2025,64650002,유튜브,
2025,64660001,유튜브,넷플릭스
2025,64660002,유튜브,넷플릭스
2025,64670001,유튜브,넷플릭스
2025,64670002,유튜브,넷플릭스
2025,64680001,유튜브,
2025,64680002,유튜브,넷플릭스
2025,64690001,유튜브,넷플릭스
2025,64690002,유튜브,넷플릭스
2025,64700001,유튜브,넷플릭스
2025,64700002,유튜브,넷플릭스
2025,64700003,유튜브,넷플릭스
2025,6470001,유튜브,
2025,6470002,유튜브,
2025,64720001,유튜브,넷플릭스
2025,64720002,틱톡(TikTok),유튜브
2025,64790001,유튜브,
2025,64790002,틱톡(TikTok),유튜브
2025,64790003,인스타그램 릴스,유튜브
2025,6480003,유튜브,넷플릭스
2025,6480004,유튜브,티빙(Tving)
2025,6480005,유튜브,넷플릭스
